*T 4/4
*K B-flat Major
*M simple quadruple
*P 1000.0
Note	0.0	1000.0	65
Note	1000.0	2500.0	70
Note	2500.0	3000.0	65
Note	3000.0	4000.0	74
Note	4000.0	5000.0	70
Note	5000.0	6000.0	69
Note	6000.0	7000.0	72
Note	7000.0	8500.0	65
Note	8500.0	9000.0	65
Note	9000.0	10000.0	72
Note	10000.0	11000.0	72
Note	11000.0	11500.0	72
Note	11500.0	12000.0	70
Note	12000.0	12500.0	69
Note	12500.0	13000.0	67
Note	13000.0	14000.0	67
Note	14000.0	14500.0	65
Note	14500.0	15000.0	63
Note	15000.0	16000.0	62
Note	16500.0	17000.0	65
Note	17000.0	18000.0	70
Note	18000.0	19000.0	70
Note	19000.0	20000.0	74
Note	20000.0	21000.0	70
Note	21000.0	22000.0	65
Note	22000.0	23000.0	69
Note	23000.0	24000.0	70
