*T 2/4
*K B- Major
*M simple duple
*P 0
Note	0.0	1000.0	74
Note	1000.0	1500.0	70
Note	1500.0	2000.0	67
Note	2000.0	2500.0	65
Note	2500.0	3000.0	70
Note	3000.0	4000.0	70
Note	4000.0	5000.0	72
Note	5000.0	5500.0	70
Note	5500.0	6000.0	72
Note	6000.0	6500.0	74
Note	6500.0	7000.0	67
Note	7000.0	8000.0	65
Note	8000.0	9000.0	65
Note	9000.0	9500.0	64
Note	9500.0	10000.0	65
Note	10000.0	10500.0	67
Note	10500.0	11000.0	75
Note	11000.0	12000.0	74
Note	12000.0	13000.0	72
Note	13000.0	13500.0	74
Note	13500.0	14000.0	72
Note	14000.0	15000.0	65
Note	16000.0	17000.0	72
Note	17000.0	17500.0	74
Note	17500.0	18000.0	72
Note	18000.0	18500.0	70
Note	18500.0	19000.0	67
Note	19000.0	20000.0	65
Note	20000.0	21000.0	74
Note	21000.0	21500.0	75
Note	21500.0	22000.0	74
Note	22000.0	22500.0	67
Note	22500.0	23000.0	74
Note	23000.0	24000.0	72
Note	24000.0	25000.0	65
Note	25000.0	25500.0	67
Note	25500.0	26000.0	65
Note	26000.0	26500.0	65
Note	26500.0	27000.0	75
Note	27000.0	28000.0	74
Note	28000.0	29000.0	72
Note	29000.0	29500.0	67
Note	29500.0	30000.0	69
Note	30000.0	31000.0	70
