*T 6/8
*K g Minor
*M compound duple
*P 500
Note	0.0	500.0	62
Note	500.0	1250.0	67
Note	1250.0	1500.0	69
Note	1500.0	2000.0	70
Note	2000.0	2500.0	69
Note	2500.0	3000.0	67
Note	3000.0	3500.0	66
Note	3500.0	4000.0	67
Note	4000.0	4500.0	69
Note	4500.0	5000.0	70
Note	5000.0	6000.0	69
Note	6000.0	6500.0	69
Note	6500.0	7250.0	74
Note	7250.0	7500.0	74
Note	7500.0	8000.0	74
Note	8000.0	8500.0	72
Note	8500.0	9000.0	71
Note	9000.0	9500.0	72
Note	9500.0	11000.0	74
Note	12000.0	12500.0	70
Note	12500.0	13000.0	74
Note	13000.0	13500.0	74
Note	13500.0	14000.0	74
Note	14000.0	14500.0	75
Note	14500.0	15000.0	74
Note	15000.0	15250.0	72
Note	15250.0	15500.0	70
Note	15500.0	15750.0	69
Note	15750.0	16000.0	70
Note	16000.0	16500.0	72
Note	16500.0	16750.0	70
Note	16750.0	17000.0	69
Note	17000.0	17500.0	67
Note	17500.0	18000.0	70
Note	18000.0	18250.0	70
Note	18250.0	18500.0	69
Note	18500.0	19250.0	67
Note	19250.0	19500.0	69
Note	19500.0	20000.0	70
Note	20000.0	21000.0	69
Note	21000.0	21250.0	67
Note	21250.0	21500.0	67
Note	21500.0	22000.0	74
Note	22000.0	22500.0	74
Note	22500.0	23000.0	72
Note	23000.0	23500.0	74
Note	23500.0	24000.0	70
Note	24000.0	24500.0	69
Note	24500.0	26000.0	67
