*T 4/4
*K G Major
*M simple quadruple
*P 1000.0
Note	0.0	500.0	62
Note	500.0	1000.0	62
Note	1000.0	2000.0	67
Note	2000.0	3000.0	62
Note	3000.0	3500.0	67
Note	3500.0	4000.0	69
Note	4000.0	5000.0	71
Note	5000.0	6000.0	69
Note	6000.0	7000.0	67
Note	7000.0	8000.0	69
Note	8000.0	8500.0	62
Note	8500.0	9000.0	62
Note	9000.0	10000.0	71
Note	10000.0	11000.0	67
Note	11000.0	12000.0	71
Note	12000.0	13000.0	74
Note	13000.0	14000.0	72
Note	14000.0	15000.0	71
Note	15000.0	16000.0	69
Note	16000.0	17000.0	74
Note	17000.0	17500.0	72
Note	17500.0	18000.0	71
Note	18000.0	19000.0	69
Note	19000.0	19500.0	67
Note	19500.0	20000.0	69
Note	20000.0	21000.0	71
Note	21000.0	22000.0	69
Note	22000.0	23000.0	69
Note	23000.0	24000.0	67
